date,close
1,0.2934176027774811
2,0.6849314570426941
3,0.6435902714729309
4,0.8300122618675232
5,0.3751440644264221
6,0.23567432165145874
7,0.5112212300300598
8,0.7137976288795471
9,0.7622363567352295
10,0.5318748354911804
11,0.804512619972229
12,0.6226908564567566
13,0.5040743350982666
14,0.4252936840057373
15,0.6563347578048706
16,0.779026210308075
17,0.6419219374656677
18,0.6886959671974182
19,0.5824002027511597
20,0.6060110330581665
21,0.6039859652519226
22,0.27415525913238525
23,0.6067084074020386
24,0.6908696889877319
25,0.4350733160972595
26,0.6698357462882996
27,0.4439226984977722
28,0.20777016878128052
29,0.32758763432502747
30,0.13523778319358826
31,0.11751411855220795
32,0.2664231061935425
33,0.10454506427049637
34,0.26946908235549927
35,0.28892773389816284
36,0.41133183240890503
37,0.31273871660232544
38,0.15032261610031128
39,0.2588416039943695
40,0.30825182795524597
41,0.13714934885501862
42,0.23421534895896912
43,0.10750474035739899
44,0.25228726863861084
45,0.23990748822689056
46,0.24569961428642273
47,0.11788515001535416
48,0.23570667207241058
49,0.10304699093103409
50,0.07642833143472672
51,0.06644078344106674
