date,close
1,0.16973169147968292
2,0.13751037418842316
3,0.41834756731987
4,0.6139717102050781
5,0.35748255252838135
6,0.16544798016548157
7,0.5283701419830322
8,0.6581835746765137
9,0.6557180285453796
10,0.7577357292175293
11,0.8519342541694641
12,0.93736332654953
13,0.9659847617149353
14,0.7507143020629883
15,0.9467580914497375
16,0.9711440205574036
17,0.7740135788917542
18,0.7848816514015198
19,0.8850399851799011
20,0.7742821574211121
21,0.40857335925102234
22,0.3352836072444916
23,0.1842857152223587
24,0.14157789945602417
25,0.31308647990226746
26,0.4110741913318634
27,0.6823810935020447
28,0.8150619864463806
29,0.3045891523361206
30,0.6643193364143372
31,0.7650617361068726
32,0.25014960765838623
33,0.21882949769496918
34,0.20330096781253815
35,0.10970954596996307
36,0.12362074106931686
37,0.0865466445684433
38,0.08073734492063522
39,0.24420064687728882
40,0.10599766671657562
41,0.0768313854932785
42,0.07290246337652206
43,0.0926666408777237
