date,close
1,0.16973169147968292
2,0.6694335341453552
3,0.7801180481910706
4,0.9308875799179077
5,0.9606974124908447
6,0.9776949286460876
7,0.9896659851074219
8,0.9910823106765747
9,0.9936776757240295
10,0.9958770275115967
11,0.9954337477684021
12,0.9959514141082764
13,0.9960477948188782
14,0.996570348739624
15,0.9957003593444824
16,0.9973611235618591
17,0.9957064986228943
18,0.9954437017440796
19,0.9950306415557861
20,0.9881641864776611
21,0.9391183257102966
22,0.9239848256111145
23,0.7342533469200134
24,0.5428963303565979
25,0.8348947763442993
26,0.919126033782959
27,0.9094446897506714
28,0.9393744468688965
29,0.8206667900085449
