date,close
1,0.19333982467651367
2,0.3713144361972809
3,0.4141889810562134
4,0.5306858420372009
5,0.5280334949493408
6,0.4454866945743561
7,0.39931604266166687
8,0.36357372999191284
9,0.33213046193122864
10,0.5856512784957886
11,0.24463126063346863
12,0.5842664837837219
13,0.7922195792198181
14,0.5321606993675232
15,0.3999677300453186
16,0.4621584713459015
17,0.4611613154411316
18,0.20956073701381683
19,0.15464656054973602
20,0.1152230054140091
21,0.11131825298070908
22,0.3555748760700226
23,0.17396655678749084
24,0.5295479893684387
25,0.5343105792999268
26,0.44435474276542664
27,0.18431495130062103
28,0.3093288540840149
29,0.2688140869140625
30,0.11375593394041061
31,0.11335909366607666
32,0.4936312139034271
33,0.30945780873298645
34,0.5199623107910156
35,0.5085466504096985
36,0.7447807788848877
37,0.8655040264129639
38,0.8859831690788269
39,0.8911276459693909
40,0.8076632618904114
