date,close
1,0.6930293440818787
2,0.8540458083152771
3,0.9334545731544495
4,0.9710573554039001
5,0.9782475829124451
6,0.9843295216560364
7,0.9924087524414062
8,0.99152010679245
9,0.9948920011520386
10,0.9951472878456116
11,0.9956757426261902
12,0.9972482323646545
13,0.9969435334205627
14,0.9963834285736084
15,0.995817244052887
16,0.9949445128440857
17,0.9906550049781799
18,0.9947320222854614
19,0.9932430386543274
20,0.9912042021751404
21,0.9937511086463928
22,0.9905301928520203
23,0.9889215230941772
24,0.982326865196228
25,0.9840111136436462
26,0.9812878370285034
27,0.9871750473976135
28,0.986177921295166
29,0.9770559668540955
30,0.8849073052406311
31,0.8839315176010132
32,0.9249008893966675
33,0.9679557085037231
34,0.9408513307571411
35,0.9416325688362122
36,0.8674179315567017
37,0.9005677700042725
38,0.5899872779846191
39,0.8199721574783325
40,0.8841946125030518
41,0.8691538572311401
42,0.8587056398391724
43,0.4760878086090088
44,0.37161844968795776
45,0.2464677393436432
46,0.5439403057098389
47,0.5800913572311401
48,0.2565561830997467
