date,close
1,0.5488431453704834
2,0.7544071674346924
3,0.8202998042106628
4,0.8003953099250793
5,0.8934646248817444
6,0.95636385679245
7,0.975430965423584
8,0.9809321165084839
9,0.9857198596000671
10,0.9837539792060852
11,0.9891049265861511
12,0.9871070981025696
13,0.9912031888961792
14,0.9931550025939941
15,0.991944432258606
16,0.9944445490837097
17,0.9922338724136353
18,0.9885157346725464
19,0.9890051484107971
20,0.9877898693084717
21,0.9920985698699951
22,0.991141676902771
23,0.9919182658195496
24,0.9927817583084106
25,0.9932077527046204
26,0.9959197044372559
27,0.9963650703430176
28,0.9968710541725159
