date,close
1,0.3964681625366211
2,0.8672173619270325
3,0.8943667411804199
4,0.8976448774337769
5,0.9332118630409241
6,0.9772675037384033
7,0.9886690974235535
8,0.9908984303474426
9,0.9921320080757141
10,0.9969223141670227
11,0.9973562955856323
12,0.9983183145523071
13,0.9963675737380981
14,0.9981673955917358
15,0.997305154800415
16,0.9973180890083313
17,0.9973945617675781
18,0.9971970319747925
19,0.9982380867004395
20,0.9986093044281006
21,0.9985479712486267
22,0.9987849593162537
23,0.9983834028244019
24,0.9988191723823547
25,0.9976897239685059
26,0.998913049697876
27,0.9983976483345032
28,0.9981744289398193
29,0.9990203380584717
30,0.9987735152244568
31,0.9989036321640015
32,0.9986827969551086
