date,close
1,0.3834993541240692
2,0.8301660418510437
3,0.9506574273109436
4,0.9868971705436707
5,0.9951819777488708
6,0.9977571368217468
7,0.9984482526779175
8,0.998807430267334
9,0.9990220069885254
10,0.9991269707679749
11,0.9991900324821472
12,0.999152660369873
13,0.9991990923881531
14,0.9990246295928955
15,0.9990851879119873
16,0.9991474151611328
17,0.9988911747932434
18,0.9991160035133362
19,0.9992324113845825
20,0.9992228746414185
21,0.9993675351142883
22,0.9993792772293091
23,0.9993290901184082
24,0.9992376565933228
25,0.9993107318878174
26,0.9992976188659668
27,0.9993482232093811
28,0.9993754029273987
