date,close
1,0.6060240864753723
2,0.8930233120918274
3,0.9395231008529663
4,0.9625858068466187
5,0.9634572267532349
6,0.9688877463340759
7,0.9778379797935486
8,0.985138475894928
9,0.9914693236351013
10,0.992426872253418
11,0.9953126907348633
12,0.9964040517807007
13,0.9967150688171387
14,0.9976958632469177
15,0.9975572824478149
16,0.9975530505180359
17,0.9972519278526306
18,0.9956836700439453
19,0.9960934519767761
20,0.9958093166351318
21,0.9955868721008301
22,0.9967356324195862
23,0.995341420173645
24,0.9969370365142822
