date,close
1,0.28317031264305115
2,0.706895649433136
3,0.7592340707778931
4,0.8807361721992493
5,0.9296236634254456
6,0.9128772616386414
7,0.9491589665412903
8,0.9416335821151733
9,0.9547343254089355
10,0.8878905773162842
11,0.7106093168258667
12,0.6889429092407227
13,0.5592219829559326
14,0.2956252098083496
15,0.2642553150653839
16,0.5503133535385132
17,0.318053275346756
18,0.1923757940530777
19,0.1689184010028839
20,0.10414095968008041
21,0.13764704763889313
22,0.42851337790489197
23,0.2909907400608063
24,0.6064341068267822
25,0.5990369319915771
26,0.5483764410018921
27,0.650323748588562
28,0.7343111634254456
29,0.5742600560188293
30,0.7345941066741943
31,0.5669311285018921
32,0.48783692717552185
33,0.42879945039749146
34,0.5452005863189697
35,0.6400442123413086
36,0.7660857439041138
37,0.4632936418056488
38,0.24664299190044403
39,0.5221505761146545
40,0.3435020446777344
41,0.31631872057914734
42,0.45791715383529663
43,0.4428377151489258
44,0.2076607197523117
45,0.3358347713947296
46,0.1232827752828598
47,0.35741981863975525
48,0.49316465854644775
49,0.47231167554855347
50,0.3054393529891968
