date,close
1,0.5020384192466736
2,0.8255462050437927
3,0.9353494048118591
4,0.9751983284950256
5,0.9868369102478027
6,0.987461507320404
7,0.9916114211082458
8,0.995092511177063
9,0.9956957101821899
10,0.9973182082176208
11,0.9966907501220703
12,0.997637152671814
13,0.997858464717865
14,0.9951220154762268
15,0.9976141452789307
16,0.9956413507461548
17,0.9925151467323303
18,0.9902573823928833
19,0.9859111309051514
20,0.9874998927116394
21,0.9861857891082764
22,0.9844054579734802
23,0.9743737578392029
24,0.9800161719322205
25,0.9732909798622131
26,0.9633156061172485
27,0.97145015001297
28,0.7603542804718018
29,0.822708010673523
30,0.8656917810440063
31,0.498818039894104
