date,close
1,0.3785143196582794
2,0.815587043762207
3,0.9134637713432312
4,0.9422196745872498
5,0.9694450497627258
6,0.9865520000457764
7,0.9929683804512024
8,0.994629979133606
9,0.996416449546814
10,0.9976118803024292
11,0.9987242817878723
12,0.9986938834190369
13,0.9988929629325867
14,0.9988642930984497
15,0.9988698363304138
16,0.9984967708587646
17,0.9987951517105103
18,0.9987786412239075
19,0.9981430768966675
20,0.9983813762664795
21,0.9987107515335083
22,0.9985761642456055
23,0.9990704655647278
24,0.9991531372070312
25,0.9991652965545654
26,0.9991745352745056
27,0.9990153312683105
28,0.9993799924850464
29,0.9993489384651184
