date,close
1,0.2673724293708801
2,0.7213102579116821
3,0.7574166655540466
4,0.2878381311893463
5,0.5383151769638062
6,0.26854777336120605
7,0.17911434173583984
8,0.15390494465827942
9,0.20718859136104584
10,0.13738472759723663
11,0.1274821013212204
12,0.14830806851387024
13,0.11691726744174957
14,0.2225232720375061
15,0.3166095018386841
16,0.5782404541969299
17,0.39709001779556274
18,0.2061983197927475
19,0.3337419629096985
20,0.154682919383049
21,0.12703800201416016
22,0.11490873247385025
23,0.2031073421239853
24,0.49655571579933167
25,0.5388659834861755
26,0.7843308448791504
27,0.6214315891265869
28,0.5213326215744019
29,0.4763635993003845
30,0.6610751152038574
31,0.7292048335075378
32,0.6177178621292114
33,0.6909326910972595
34,0.5808365941047668
35,0.5416074991226196
36,0.2830408811569214
37,0.3701162040233612
38,0.4536197781562805
39,0.1962566375732422
40,0.15004746615886688
41,0.24573060870170593
42,0.17870745062828064
