date,close
1,0.6489213109016418
2,0.5497080683708191
3,0.8450772166252136
4,0.8678196668624878
5,0.9026277661323547
6,0.9768157005310059
7,0.9853307008743286
8,0.9911296367645264
9,0.9917538166046143
10,0.9938188195228577
11,0.9958023428916931
12,0.9974749684333801
13,0.997431218624115
14,0.9976093769073486
15,0.9969394207000732
16,0.9973565340042114
17,0.9932419657707214
18,0.995535135269165
19,0.9935826659202576
20,0.9935601949691772
21,0.9938282370567322
22,0.9948534369468689
23,0.9973753690719604
24,0.9955873489379883
25,0.9968787431716919
26,0.9941019415855408
27,0.9955018162727356
28,0.9868872761726379
29,0.9947715401649475
30,0.9932422041893005
31,0.994073212146759
32,0.9939976930618286
33,0.9667534828186035
34,0.8839166164398193
35,0.6892584562301636
36,0.8320235013961792
37,0.90962153673172
38,0.7274206876754761
39,0.729916512966156
40,0.40984904766082764
41,0.5560734868049622
42,0.4276740849018097
43,0.38506871461868286
44,0.48076313734054565
45,0.1741376668214798
46,0.4730653166770935
47,0.7094107866287231
