date,close
1,0.27394580841064453
2,0.7076343894004822
3,0.4679581820964813
4,0.5221167206764221
5,0.5100446939468384
6,0.20980489253997803
7,0.17327354848384857
8,0.22450914978981018
9,0.6701647639274597
10,0.5138843059539795
11,0.4350665211677551
12,0.18725670874118805
13,0.15286830067634583
14,0.11580730974674225
15,0.4289969205856323
16,0.3957590162754059
17,0.1663323938846588
18,0.3758082687854767
19,0.1455138623714447
20,0.1065516471862793
21,0.10244974493980408
22,0.16502659022808075
23,0.07964786142110825
24,0.06966696679592133
25,0.20441778004169464
26,0.08037863671779633
27,0.1566934883594513
28,0.08226938545703888
29,0.0788818746805191
30,0.08648914098739624
31,0.06951479613780975
32,0.061274994164705276
33,0.06187526509165764
34,0.0787578597664833
35,0.06712131947278976
36,0.054239388555288315
37,0.05587015673518181
38,0.05854145064949989
39,0.060362059623003006
40,0.06160825490951538
41,0.06237851828336716
42,0.10437987744808197
43,0.06609803438186646
