date,close
1,0.5072106122970581
2,0.8304437398910522
3,0.8455097079277039
4,0.8390551805496216
5,0.8320812582969666
6,0.933732807636261
7,0.8232587575912476
8,0.8541398048400879
9,0.8992756009101868
10,0.7733136415481567
11,0.7857730984687805
12,0.70180743932724
13,0.7839164137840271
14,0.6380771994590759
15,0.5494725704193115
16,0.6064817905426025
17,0.7288143634796143
18,0.5043606162071228
19,0.5740591287612915
20,0.6437516212463379
21,0.46171271800994873
22,0.6423454284667969
23,0.64547199010849
24,0.7266339063644409
25,0.7350398898124695
26,0.6972153782844543
27,0.4598923623561859
28,0.21231232583522797
29,0.32019591331481934
30,0.34537366032600403
31,0.4106486141681671
32,0.15632185339927673
33,0.14061741530895233
34,0.3546788692474365
35,0.11045193672180176
36,0.09423240274190903
37,0.09260667860507965
38,0.15915840864181519
39,0.14459733664989471
40,0.12807458639144897
41,0.08727435022592545
