date,close
1,0.4977450668811798
2,0.8295760154724121
3,0.9374526143074036
4,0.9786231517791748
5,0.9919735193252563
6,0.9965577721595764
7,0.998375654220581
8,0.9990736246109009
9,0.9993376135826111
10,0.9993963241577148
11,0.9994714856147766
12,0.9995218515396118
13,0.9992153644561768
14,0.9994254112243652
15,0.9994447827339172
16,0.9994869232177734
17,0.9994913339614868
18,0.9994841814041138
19,0.9995554089546204
20,0.9995856881141663
21,0.9995566010475159
22,0.9995872378349304
23,0.9995896220207214
24,0.9993773102760315
25,0.9993075132369995
26,0.9994320273399353
27,0.9994531273841858
28,0.9995243549346924
29,0.9995498061180115
