date,close
1,0.19333982467651367
2,0.32629266381263733
3,0.5572046041488647
4,0.8921347260475159
5,0.9002457857131958
6,0.8986894488334656
7,0.9555086493492126
8,0.9199953675270081
9,0.9491908550262451
10,0.9405801296234131
11,0.9431474208831787
12,0.8775877952575684
13,0.8623230457305908
14,0.9499118328094482
15,0.8748806118965149
16,0.8618701696395874
17,0.9182952642440796
18,0.9724251627922058
19,0.9726124405860901
20,0.9897534847259521
21,0.9950339794158936
22,0.9921019673347473
23,0.9937133193016052
24,0.9933848977088928
25,0.9878119826316833
26,0.990740180015564
27,0.9588948488235474
28,0.9417386651039124
29,0.9419150948524475
30,0.9473534226417542
31,0.8544129133224487
32,0.8137474060058594
33,0.8504272103309631
