date,close
1,0.7821789979934692
2,0.9459318518638611
3,0.9879695177078247
4,0.9946818947792053
5,0.9980931878089905
6,0.9989020824432373
7,0.9992254972457886
8,0.9993144273757935
9,0.9992724061012268
10,0.9993270635604858
11,0.9994599223136902
12,0.9994482398033142
13,0.9995095729827881
14,0.9994511008262634
15,0.9994631409645081
16,0.9995576739311218
17,0.9995517134666443
18,0.9995263814926147
19,0.9994807839393616
20,0.9994809031486511
21,0.9992963075637817
22,0.9982680082321167
23,0.9979154467582703
24,0.9977732300758362
25,0.9981840252876282
26,0.9957388639450073
27,0.9968054294586182
28,0.9971675276756287
29,0.9967818260192871
30,0.995053231716156
31,0.9938985109329224
32,0.9960758090019226
33,0.9965817332267761
34,0.9949029684066772
35,0.9944750666618347
