date,close
1,0.16973169147968292
2,0.562932550907135
3,0.6497753858566284
4,0.6296815872192383
5,0.6137937903404236
6,0.5090684294700623
7,0.45471543073654175
8,0.42335474491119385
9,0.46920180320739746
10,0.5608062148094177
11,0.8289616703987122
12,0.6765990853309631
13,0.7175071239471436
14,0.325126588344574
15,0.203948974609375
16,0.3370493948459625
17,0.461243599653244
18,0.16696931421756744
19,0.2349286526441574
20,0.3610720932483673
21,0.2825690805912018
22,0.35936906933784485
23,0.42872604727745056
24,0.4418172836303711
25,0.3165262043476105
26,0.3041185438632965
27,0.3692609667778015
28,0.3407469093799591
29,0.2635937035083771
30,0.17604126036167145
31,0.17640209197998047
32,0.2664864659309387
33,0.21604596078395844
34,0.3143903911113739
35,0.38335251808166504
36,0.3691885769367218
37,0.16406042873859406
38,0.16587647795677185
39,0.10519074648618698
40,0.1915028691291809
41,0.0825994610786438
42,0.1451825499534607
43,0.2803366184234619
44,0.1344788670539856
45,0.18078260123729706
46,0.2543398141860962
47,0.2135782241821289
48,0.3538341820240021
49,0.394989013671875
