date,close
1,0.4950478971004486
2,0.516278862953186
3,0.6376897096633911
4,0.7943994998931885
5,0.8482106328010559
6,0.8998610377311707
7,0.9456576108932495
8,0.9683778285980225
9,0.9718342423439026
10,0.9697934985160828
11,0.9821244478225708
12,0.9737889170646667
13,0.9819014668464661
14,0.9884064793586731
15,0.972405195236206
16,0.9817989468574524
17,0.9841751456260681
18,0.960953950881958
19,0.970379114151001
20,0.9264572262763977
21,0.9791696667671204
22,0.9734237790107727
23,0.9648942351341248
24,0.9277941584587097
25,0.8406322598457336
26,0.9387274980545044
27,0.9352304935455322
28,0.9394532442092896
29,0.5645872354507446
30,0.6301072239875793
