date,close
1,0.5433431267738342
2,0.6872759461402893
3,0.7545331716537476
4,0.8482879996299744
5,0.9073829054832458
6,0.9134771823883057
7,0.9154512882232666
8,0.9046372175216675
9,0.812902569770813
10,0.8059831261634827
11,0.8882731199264526
12,0.8919792175292969
13,0.954404890537262
14,0.9511944651603699
15,0.9028162956237793
16,0.8683582544326782
17,0.9542449712753296
18,0.9721890687942505
19,0.9606943130493164
20,0.806454062461853
21,0.9121552109718323
22,0.8720764517784119
23,0.8855786323547363
24,0.942876398563385
25,0.9596145749092102
26,0.8920106291770935
27,0.9353431463241577
28,0.7773095965385437
29,0.9265404343605042
30,0.9427064061164856
31,0.9313946962356567
32,0.82723069190979
33,0.6335577964782715
34,0.6671790480613708
35,0.5297002196311951
36,0.5684534311294556
37,0.7722709774971008
38,0.809543251991272
