date,close
1,0.23341508209705353
2,0.6543627381324768
3,0.7834860682487488
4,0.8361425995826721
5,0.7214344143867493
6,0.5896207094192505
7,0.767433762550354
8,0.7896363735198975
9,0.6387614011764526
10,0.8251850605010986
11,0.6373886466026306
12,0.8255195617675781
13,0.38598543405532837
14,0.28863292932510376
15,0.3912746012210846
16,0.24027027189731598
17,0.2961816191673279
18,0.6608915328979492
19,0.5824044942855835
20,0.5557639002799988
21,0.6446302533149719
22,0.27247849106788635
23,0.38362014293670654
