date,close
1,0.33113589882850647
2,0.4232212007045746
3,0.5576556921005249
4,0.589224636554718
5,0.6616999506950378
6,0.7437512874603271
7,0.916409969329834
8,0.9499391913414001
9,0.9777422547340393
10,0.9875001311302185
11,0.9572020769119263
12,0.9737386107444763
13,0.9713643193244934
14,0.9797112345695496
15,0.9728981256484985
16,0.986185610294342
17,0.9682539105415344
18,0.9585400819778442
19,0.9132091999053955
20,0.9210914969444275
21,0.7197083830833435
22,0.6282724142074585
23,0.5190145373344421
24,0.4019032418727875
25,0.3822307884693146
26,0.25834062695503235
27,0.14500603079795837
28,0.2514879107475281
29,0.1455150693655014
30,0.09643281251192093
31,0.10068300366401672
32,0.09295498579740524
33,0.17638777196407318
34,0.07133553922176361
35,0.09023111313581467
36,0.17942894995212555
37,0.12288491427898407
38,0.37004655599594116
39,0.10516098886728287
40,0.21268707513809204
41,0.09173890203237534
42,0.08256008476018906
43,0.09127949178218842
44,0.06969638913869858
45,0.19709990918636322
46,0.07940720021724701
47,0.07367251068353653
48,0.1495349258184433
49,0.4454523026943207
50,0.27138811349868774
51,0.12583518028259277
52,0.1018880307674408
53,0.1618616133928299
54,0.19576886296272278
55,0.44321414828300476
56,0.11525334417819977
57,0.09286540001630783
58,0.08088058233261108
